CUTOFF,POOL,LOANID,LIEN,ORIG BAL,CURR BAL,FOREBEAR_BAL,SRBAL,JRBAL,APPR VAL,PURCH PX,BPO DATE,BPO,BPO QS,BPO AGE,LTV(T),LTV(a),CLTV,SS FLAG,ORIG RATE,RATE,ORIG PMT,CURR PMT,ORIG DATE,FIRST DUE,PAID TO DATE,NEXT DUE,MAT DATE,OTERM,AGE,RTERM,ATERM,BALL FLAG,IO TERM,IO RTERM,IO FLAG,STATE,ZIP,CBSA,CBSA NAME,MARGIN,ARM_FLAG,FIRST_CAP,PERIODIC_CAP,LIFE_CAP,MAX_RATE,FLOOR_RATE,FIRST_RATE_CHANGE_DATE,FIRST_PI_CHANGE_DATE,MONTHS_TO_FIRST_ROL,NEXT_PI_CHG_DATE,ROLL_FREQ,ARM_LOOKBACK,PRODTYPE,LOAN_PURP,PROPTYPE,DOCTYPE,OCC,BK_FLAG,BK_TYPE,BK_DATE,FC_FLAG,FC_DATE,REO_FLAG,MOD_FLAG,MOD_AGE,STEP_RATE_LOAN,ORIG_FICO,CURR_FICO,CURR_FICO_DATE,BACK_RATIO,DQ,INDEX,PMTS1,PMTS3,PMTS6,PMTS12,MSLP,PAYSTRING,MI_PCT,MI_FLAG,MI_COMPANY,ESCROW_ADV,CORP_ADV,DQ_INT,STEP_DT_1,STEP_DT_2,STEP_DT_3,STEP_DT_4,STEP_DT_5,STEP_DT_6,STEP_DT_7,STEP_DT_8,STEP_DT_9,STEP_DT_10,STEP_RT_1,STEP_RT_2,STEP_RT_3,STEP_RT_4,STEP_RT_5,STEP_RT_6,STEP_RT_7,STEP_RT_8,STEP_RT_9,STEP_RT_10,PAL_BUCKET,RENTAL,RENTAL RATE,ALREADY RENTED?,TIME RENTED,FC STATUS,MAX FC DATE,MAX FC STAGE,TIME IN FC,TIME IN CURRENT STAGE,FC CREDIT,ACTIVE LOSS MIT,LOCATION,PAYHISTORY BUCKET,LISTED,PRA
08/31/2017,BAML $250MM Mixed - 2017.10,875536043,1,165000,128762.12,0,0,1448.993683,207000,0,09/23/2017,289900,275405,0,44.41604691,44.41604691,44.91587226,Y,0,4.74,0,1297.01,07/06/2006,08/05/2006,08/25/2017,09/25/2017,07/25/2031,300,133,167,300,N,0,0,N,OR,97220,38900,Portland-Vancouver-Hillsboro OR-WA,0.49,Y,0,0,18,18,0.49,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Investment Property,N,0,,N,,N,N,0,0,762,512,03/30/2012,,Current,Ntl Avg Contract,,3,4,9,0,0000000000000000000000000000000000000000000000000000000000000111123300,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875565202,1,40000,36640.6,0,0,204.0007782,51000,0,08/31/2017,79469.17202,75495.71342,0,46.10668398,46.10668398,46.36338827,Y,0,4.25,0,2845.42,09/20/2001,11/01/2001,06/30/2017,07/30/2017,09/30/2026,299,190,109,300,N,0,0,N,AZ,86444,29420,Lake Havasu City-Kingman AZ,0,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,690,612,07/20/2017,,Current,Ntl Avg Contract,,1,3,7,0,0000000010010000000000011010000000111000233310000100000000001012213451,0,N,,0,15,259.5375833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875630490,1,125000,112250.62,0,0,188.9971161,189000,0,09/25/2017,140000,133000,0,80.17901429,80.17901429,80.31401223,Y,0,3.74,0,646.35,11/24/2007,12/30/2007,06/30/2017,07/30/2017,11/30/2032,300,117,183,300,N,0,0,N,AZ,85041,38060,Phoenix-Mesa-Scottsdale AZ,-0.51,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,691,599,08/22/2017,,Current,Ntl Avg Contract,,3,5,8,1,0000000000000000000000000000000000000000000010100001230120123433345301,0,N,,0,0,699.6955313,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30D,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,875753889,1,81600,58925.82,0,0,0,102000,0,08/31/2017,106567.285,101238.9207,0,55.2944743,55.2944743,55.2944743,N,0,4.24,0,213.3,10/04/2007,11/15/2007,08/25/2017,09/25/2017,10/25/2032,300,118,182,300,N,0,0,N,WA,98550,10140,Aberdeen WA,-0.01,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,746,535,02/05/2015,,Current,Ntl Avg Contract,,3,3,7,0,0000000000000000000000000000000000000000000000000000000000000012345000,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,876162127,1,236000,76815.12,0,0,0,295000,0,09/23/2017,749900,712405,0,10.24338178,10.24338178,10.24338178,N,0,4.723,0,15734.53,09/13/2000,10/28/2000,06/25/2017,07/25/2017,08/25/2025,299,203,96,299,N,0,0,N,CA,90069,31080,Los Angeles-Long Beach-Anaheim CA,3.5,Y,0,0,18,18,3.5,,,,09/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,632,632,01/01/1900,,Current,LIBOR 1M,,1,4,7,0,45232345634553423452340001121231231234010120123423453456786789ABCABCD1,0,N,,0,45,604.6630196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,876270035,1,100000,74727.87,0,0,0,362168,0,08/31/2017,395023.1707,375272.0122,0,18.91733841,18.91733841,18.91733841,N,0,4.75,0,8520.6,12/17/2004,01/31/2005,07/25/2017,08/25/2017,12/25/2029,300,152,148,300,N,0,0,N,CA,95446,42220,Santa Rosa CA,0.5,Y,0,0,7.74,7.74,0.5,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Investment Property,N,0,,N,,N,N,0,0,684,575,05/23/2017,,Current,Ntl Avg Contract,,1,2,3,0,0000000000000000000000000000000000000000011300000000000102344567779AB0,0,N,,0,30,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,876508822,1,25000,11319.11,0,0,335.9991455,56000,0,09/25/2017,79900,75905,0,14.16659574,14.16659574,14.58712033,Y,0,3.99,0,50,09/01/2006,10/01/2006,08/25/2017,09/25/2017,09/25/2031,300,131,169,300,N,0,0,N,PA,19602,39740,Reading PA,-0.26,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Investment Property,N,0,,N,,N,N,0,0,709,709,01/01/1900,,Current,Ntl Avg Contract,,3,6,9,0,0000000000000000000000000000000000000000000001200000000000011123324300,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,876524640,1,100000,93509.3,0,0,751.775,150355,0,09/24/2017,165000,156750,0,56.67230303,56.67230303,57.12792424,Y,0,4.24,0,886.68,10/18/2006,11/30/2006,07/25/2017,08/25/2017,10/25/2031,300,130,170,300,N,0,0,N,CA,93274,47300,Visalia-Porterville CA,-0.01,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Investment Property,N,0,,N,,N,N,0,0,698,567,03/05/2013,,Current,Ntl Avg Contract,,2,3,8,0,0120010000000000000000000001000000000000000000000000000000000011233400,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,876753505,1,45000,43409.45,0,0,0,165000,0,09/25/2017,84000,79800,0,51.67791667,51.67791667,51.67791667,N,0,4,0,147.47,09/03/2002,10/10/2002,07/25/2017,08/25/2017,09/25/2032,360,179,181,360,N,0,0,N,NYU,12010,11220,Amsterdam NY,-0.25,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,702,716,10/14/2014,,Current,Ntl Avg Contract,,2,2,9,0,0000000000000000000000000000000000000000000000012300000001200100123400,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,876804751,1,150000,147401.05,0,0,2393.993912,399000,0,09/26/2017,369000,350550,0,39.94608401,39.94608401,40.59486285,Y,0,3.74,0,1330.13,07/19/2007,08/23/2007,08/25/2017,09/25/2017,07/25/2032,300,121,179,300,N,0,0,N,NYD,11756,35620,New York-Newark-Jersey City NY-NJ-PA,-0.51,Y,0,0,18,18,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,736,541,05/26/2014,,Current,Ntl Avg Contract,,3,6,11,0,0000000000000000000000000000000001111110100000012112212234455555000010,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30 Only Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,877031844,1,60000,60243.44,0,0,1264.796379,180685,0,09/25/2017,212000,201400,0,28.41671698,28.41671698,29.01331905,Y,0,4.24,0,575.23,09/29/2006,11/01/2006,07/25/2017,08/25/2017,09/25/2031,299,130,169,300,N,0,0,N,TN,37086,34980,Nashville-Davidson--Murfreesboro--Franklin TN,-0.01,Y,0,0,7.94,7.94,0,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,678,586,08/23/2017,,Current,Ntl Avg Contract,,3,6,12,0,00000000000000000000000000000000000000000000111200,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,877056120,1,44000,41743.34,0,0,0,90000,0,09/25/2017,139000,132050,0,30.03117986,30.03117986,30.03117986,N,0,5,0,177.45,03/05/2005,05/01/2005,08/25/2017,09/25/2017,03/25/2030,299,148,151,300,N,0,0,N,TX,75023,19100,Dallas-Fort Worth-Arlington TX,0.75,Y,0,0,18,18,0.75,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,96,0,782,782,01/01/1900,,Current,Ntl Avg Contract,,3,6,6,0,10000000011232340010121201200000000000000000012301233444456789ABBBBB00,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,877076686,1,30000,10614.88,0,0,0,174000,0,09/25/2017,243000,230850,0,4.368263374,4.368263374,4.368263374,N,0,4.74,0,1821.72,12/03/2007,02/01/2008,08/25/2017,09/25/2017,12/25/2032,299,115,184,300,N,0,0,N,TX,76706,47380,Waco TX,0.49,Y,0,0,8.99,8.99,0.49,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,606,543,08/23/2017,,Current,Ntl Avg Contract,,1,1,1,0,000000000000000000000000000000000000000000000000000000000123446788ABC0,0,N,,0,30,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,878544965,1,63000,40220.09,0,0,0,0,0,08/31/2017,133481,126806.95,0,30.13169665,30.13169665,30.13169665,N,0,4.5,0,499.63,07/29/2014,08/30/2014,06/25/2017,07/25/2017,10/25/2030,195,37,158,195,N,0,0,N,MD,21207,12580,Baltimore-Columbia-Towson MD,0.25,Y,0,0,8.44,8.44,0.25,,,,10/01/2017,0,,ARM,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,0,583,08/01/2017,,Current,Ntl Avg Contract,,1,1,2,1,00000001200010101230000000012345678901,0,N,,0,1185,301.650675,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30D,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,3179929,1,32000,27485.69,0,0,0,45000,0,08/31/2017,83944.64474,79747.41251,0,32.74263663,32.74263663,32.74263663,N,0,9.875,277.87,317.55,02/23/2000,04/01/2000,07/01/2017,08/01/2017,03/01/2030,360,209,151,360,N,0,0,N,VA,24237,,,0,N,0,0,0,0,0,,,,,0,,FIXED,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,46,0,539,538,08/14/2017,,Current,,,3,6,12,0,000001111100112110011201010001000000010010000000000000000000000000001110000000000000000000000000000000000000001000011001101011111110111111111110011122233456788999900111111111111100000000001111111101112221122311,0,N,,0,88.26,226.184324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Rural,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,22402600,1,700000,722078.67,0,0,0,1300000,0,09/25/2017,1175000,1116250,0,61.45350383,61.45350383,61.45350383,N,0,5,4310.02,3630.72,03/13/2006,05/01/2006,08/01/2017,09/01/2017,07/01/2053,567,136,431,567,N,0,0,N,CA,92649,31080,Los Angeles-Long Beach-Anaheim CA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,48,0,709,685,08/22/2017,,Current,,,3,6,12,0,000000000123412121212121212123456789ABCDEFGHIJKLMNOPQRRRQ1000000000000000000000000000000000000000000000000,0,N,,0,46.1,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,23953504,1,239960,266717.41,0,0,0,299950,0,09/25/2017,290000,275500,0,91.97152069,91.97152069,91.97152069,N,0,2,1583.01,924.3400269,02/22/2007,04/01/2007,07/01/2017,08/01/2017,07/01/2050,520,125,395,450,N,0,0,N,WA,98059,42660,Seattle-Tacoma-Bellevue WA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,0,1,578,540,08/15/2017,,Current,,,1,3,9,0,000000000000000000001011101001011111211122341,0,N,,0,75,444.5290167,01/01/2018,01/01/2019,,,,,,,,,3,3.375,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,35867593,1,149319,145112.12,0,0,0,150500,150500,09/23/2017,279000,265050,0,52.01151254,52.01151254,52.01151254,N,0,5.375,836.14,1082.97,07/10/2003,09/01/2003,08/01/2017,09/01/2017,10/01/2034,374,168,206,374,N,0,0,N,TX,78645,12420,Austin-Round Rock TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,PUD,Full,Owner Occupied,N,0,,N,,N,Y,74,0,669,588,08/21/2017,,Current,,,3,6,12,0,0120000000001201234566789ABCDEFFGFFEFDEDBA9876666777789ABCDEFGHIJKLMNOPQRSTUVVWWWWXXXYZZZZZ000000000000010000100000110120120110000000000000000000010100000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 12-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Rural,12M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,42873020,1,190794,188806.32,0,0,0,214000,200836,09/23/2017,240000,228000,0,78.6693,78.6693,78.6693,N,0,4,718.6699829,804.5700073,02/27/2004,03/20/2004,07/25/2017,08/25/2017,11/25/2055,621,162,459,480,N,0,0,N,AL,35242,13820,Birmingham-Hoover AL,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,PUD,Full,Owner Occupied,N,0,,N,,N,Y,17,0,668,546,08/01/2017,,Current,,,3,6,12,0,000000000000000000000000000000000000000000000000000000000000000000000000000000010000001010000000000010000000000000000100001123345566789AABBCCDEF301101111111100000,0,Y,,0,75,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30 Only Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,77507974,1,410000,331741.37,0,0,0,513000,512500,09/25/2017,560000,532000,0,59.23953036,59.23953036,59.23953036,N,0,3.75,1964.58,2186.399902,09/24/2004,11/01/2004,08/01/2017,09/01/2017,10/01/2034,360,154,206,360,N,84,0,N,VA,20147,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,2.25,Y,5,2,10.75,10.75,2.25,,,,11/01/2018,12,,ARM,Purchase,PUD,Limited,Owner Occupied,N,0,,N,,N,N,0,0,755,515,08/23/2017,,Current,LIBOR 1Y,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Rural,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,85337949,1,136000,95234.73,0,0,0,154000,0,09/25/2017,120000,114000,0,79.362275,79.362275,79.362275,N,0,3.25,510,599.4699707,12/01/2004,01/01/2005,08/01/2017,09/01/2017,12/01/2034,360,152,208,360,N,120,0,N,OH,44281,17460,Cleveland-Elyria OH,1.875,Y,0,0,12,12,1.875,,,,01/01/2018,6,,ARM,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,664,675,08/18/2017,,Current,LIBOR 6M,,3,6,12,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30 Only Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,87149090,1,524216,521443.19,0,0,65527,656000,655270,09/22/2017,695000,660250,0,75.02779712,75.02779712,84.45614245,Y,0,3.5,1760.63,2176.469971,01/31/2005,04/01/2005,08/01/2017,09/01/2017,12/01/2051,561,149,412,561,N,0,0,N,CA,93035,37100,Oxnard-Thousand Oaks-Ventura CA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Limited,Owner Occupied,N,0,,N,,N,Y,0,1,757,566,08/22/2017,,Current,,,3,4,8,0,000000000000000000000000000000000000000000000000000000000000000000111111223456655600000000000000000000000000000000000122333445660000011223334455677770,0,N,,0,125,0,07/01/2017,07/01/2020,,,,,,,,,3.5,3.875,0,0,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,87932018,1,107200,93026.02,0,0,0,137000,0,09/23/2017,134000,127300,0,69.42240299,69.42240299,69.42240299,N,0,3.25,424.33,585.6199951,01/07/2005,03/01/2005,07/01/2017,08/01/2017,02/01/2035,360,150,210,360,N,120,0,N,OH,44680,35420,New Philadelphia-Dover OH,1.875,Y,0,0,12,12,1.875,,,,03/01/2018,6,,ARM,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,703,618,08/23/2017,,Current,LIBOR 6M,,2,6,12,1,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010112101011220112100001,0,N,,0,515,251.9454708,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Rural,30D,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,89842966,1,180000,143296.18,0,0,0,225000,0,09/24/2017,235000,223250,0,60.97709787,60.97709787,60.97709787,N,0,5.125,578.95,1029.42,03/11/2005,05/01/2005,08/01/2017,09/01/2017,04/01/2035,360,148,212,360,N,0,0,N,KY,40291,31140,Louisville/Jefferson County KY-IN,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Limited,Owner Occupied,N,0,,N,,N,Y,94,0,669,633,08/24/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000,0,Y,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 12-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,12M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,92059331,1,650000,509347.33,0,0,0,870000,0,09/25/2017,1369000,1300550,0,37.20579474,37.20579474,37.20579474,N,0,4.125,2911.46,3376.560059,04/18/2005,06/01/2005,08/01/2017,09/01/2017,05/01/2035,360,147,213,360,N,60,0,N,CA,94403,41860,San Francisco-Oakland-Hayward CA,2.25,Y,5,2,10.375,10.375,2.25,,,,06/01/2018,12,,ARM,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,707,695,02/23/2017,,Current,LIBOR 1Y,,3,6,12,0,0000000000000000000000000000000000000000000000000000100000000000000000000000000000000111111111111111111111111112341111112111111111111111111100000000,0,N,,0,135,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 6 -PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,6M Pristine,N,0
